cnpj;razao_social;data_autorizacao;prefixo;descricao_linha;tipo_veiculo;sentido;horario;segunda_feira;terca_feira;quarta_feira;quinta_feira;sexta_feira;sabado;domingo;janeiro;fevereiro;marco;abril;maio;junho;julho;agosto;setembro;outubro;novembro;dezembro
32.404.063/0001-08;VIAวรO PROGRESSO E TURISMO S/A;29/06/2018;07-0162-61;TRES RIOS(RJ) - JUIZ DE FORA(MG);EXECUTIVO;ida;20:30;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
32.404.063/0001-08;VIAวรO PROGRESSO E TURISMO S/A;29/06/2018;07-0162-61;TRES RIOS(RJ) - JUIZ DE FORA(MG);EXECUTIVO;volta;08:45;x;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x
32.404.063/0001-08;VIAวรO PROGRESSO E TURISMO S/A;29/06/2018;07-0162-61;TRES RIOS(RJ) - JUIZ DE FORA(MG);EXECUTIVO;volta;14:15;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
32.404.063/0001-08;VIAวรO PROGRESSO E TURISMO S/A;29/06/2018;07-0162-61;TRES RIOS(RJ) - JUIZ DE FORA(MG);EXECUTIVO;volta;17:00;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
32.404.063/0001-08;VIAวรO PROGRESSO E TURISMO S/A;29/06/2018;07-0162-61;TRES RIOS(RJ) - JUIZ DE FORA(MG);EXECUTIVO;volta;17:30;x;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x
32.404.063/0001-08;VIAวรO PROGRESSO E TURISMO S/A;29/06/2018;07-0162-61;TRES RIOS(RJ) - JUIZ DE FORA(MG);EXECUTIVO;volta;22:30;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
32.404.063/0001-08;VIAวรO PROGRESSO E TURISMO S/A;;07-0232-00;PETROPOLIS(RJ) - ALEM PARAIBA(MG);CONVEN. C/ SANITมRIO;ida;16:15;;;;;x;;;x;x;x;x;x;x;x;x;x;x;x;x
32.404.063/0001-08;VIAวรO PROGRESSO E TURISMO S/A;;07-0232-00;PETROPOLIS(RJ) - ALEM PARAIBA(MG);CONVEN. C/ SANITมRIO;volta;07:30;;;;;x;;;x;x;x;x;x;x;x;x;x;x;x;x
32.404.063/0001-08;VIAวรO PROGRESSO E TURISMO S/A;15/05/2023;07-0237-00;VASSOURAS(RJ) - JUIZ DE FORA(MG);CONVEN. C/ SANITมRIO;ida;06:00;x;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x
32.404.063/0001-08;VIAวรO PROGRESSO E TURISMO S/A;15/05/2023;07-0237-00;VASSOURAS(RJ) - JUIZ DE FORA(MG);CONVEN. C/ SANITมRIO;volta;15:30;x;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x
27.177.468/0001-02;VIAวรO REAL ITA LTDA.;01/01/2016;07-0037-20;ITAPERUNA(RJ) - CARANGOLA(MG);CONVEN. S/ SANITมRIO;ida;12:30;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
27.177.468/0001-02;VIAวรO REAL ITA LTDA.;01/01/2016;07-0037-20;ITAPERUNA(RJ) - CARANGOLA(MG);CONVEN. S/ SANITมRIO;volta;06:05;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
27.177.468/0001-02;VIAวรO REAL ITA LTDA.;29/04/2021;07-0037-61;ITAPERUNA(RJ) - CARANGOLA(MG);EXECUTIVO;ida;12:00;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
27.177.468/0001-02;VIAวรO REAL ITA LTDA.;29/04/2021;07-0037-61;ITAPERUNA(RJ) - CARANGOLA(MG);EXECUTIVO;ida;18:00;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
27.177.468/0001-02;VIAวรO REAL ITA LTDA.;29/04/2021;07-0037-61;ITAPERUNA(RJ) - CARANGOLA(MG);EXECUTIVO;volta;06:00;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
27.177.468/0001-02;VIAวรO REAL ITA LTDA.;29/04/2021;07-0037-61;ITAPERUNA(RJ) - CARANGOLA(MG);EXECUTIVO;volta;16:00;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
27.177.468/0001-02;VIAวรO REAL ITA LTDA.;01/01/2016;17-0101-20;GUACUI(ES) - CARANGOLA(MG);CONVEN. S/ SANITมRIO;ida;10:00;x;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x
27.177.468/0001-02;VIAวรO REAL ITA LTDA.;01/01/2016;17-0101-20;GUACUI(ES) - CARANGOLA(MG);CONVEN. S/ SANITมRIO;volta;13:30;x;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x
01.608.998/0001-74;VIACAO RIO OESTE LTDA;03/12/2020;12-0543-00;GOIANIA(GO) - BELEM(PA);CONVEN. C/ SANITมRIO;ida;20:00;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
01.608.998/0001-74;VIACAO RIO OESTE LTDA;03/12/2020;12-0543-00;GOIANIA(GO) - BELEM(PA);CONVEN. C/ SANITมRIO;volta;19:30;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
01.608.998/0001-74;VIACAO RIO OESTE LTDA;02/10/2021;12-0543-61;GOIANIA(GO) - BELEM(PA);EXECUTIVO;ida;20:00;x;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x
01.608.998/0001-74;VIACAO RIO OESTE LTDA;02/10/2021;12-0543-61;GOIANIA(GO) - BELEM(PA);EXECUTIVO;volta;19:30;x;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x
01.608.998/0001-74;VIACAO RIO OESTE LTDA;03/12/2020;12-0544-00;GOIANIA(GO) - PARAUAPEBAS(PA);CONVEN. C/ SANITมRIO;ida;17:00;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
01.608.998/0001-74;VIACAO RIO OESTE LTDA;03/12/2020;12-0544-00;GOIANIA(GO) - PARAUAPEBAS(PA);CONVEN. C/ SANITมRIO;volta;06:30;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
01.608.998/0001-74;VIACAO RIO OESTE LTDA;02/10/2021;12-0544-61;GOIANIA(GO) - PARAUAPEBAS(PA);EXECUTIVO;ida;17:00;x;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x
01.608.998/0001-74;VIACAO RIO OESTE LTDA;02/10/2021;12-0544-61;GOIANIA(GO) - PARAUAPEBAS(PA);EXECUTIVO;volta;06:30;x;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x
01.608.998/0001-74;VIACAO RIO OESTE LTDA;05/12/2020;12-0546-00;GOIANIA(GO) - BALSAS(MA);CONVEN. C/ SANITมRIO;ida;14:00;;;;;;;x;;;x;x;x;x;x;x;;;;
01.608.998/0001-74;VIACAO RIO OESTE LTDA;05/12/2020;12-0546-00;GOIANIA(GO) - BALSAS(MA);CONVEN. C/ SANITมRIO;volta;10:00;;x;;;;;;;;x;x;x;x;x;x;;;;
01.608.998/0001-74;VIACAO RIO OESTE LTDA;06/06/2022;12-0657-00;GOIANIA(GO) - PALMAS(TO);CONVEN. C/ SANITมRIO;ida;19:30;;;x;;;;;x;x;x;x;x;x;x;x;x;x;x;x
01.608.998/0001-74;VIACAO RIO OESTE LTDA;06/06/2022;12-0657-00;GOIANIA(GO) - PALMAS(TO);CONVEN. C/ SANITมRIO;volta;18:30;;;x;;;;;x;x;x;x;x;x;x;x;x;x;x;x
01.608.998/0001-74;VIACAO RIO OESTE LTDA;03/10/2022;12-0657-41;GOIANIA(GO) - PALMAS(TO);LEITO COM AR;ida;19:30;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
01.608.998/0001-74;VIACAO RIO OESTE LTDA;03/10/2022;12-0657-41;GOIANIA(GO) - PALMAS(TO);LEITO COM AR;volta;18:30;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
01.608.998/0001-74;VIACAO RIO OESTE LTDA;03/10/2022;12-0657-61;GOIANIA(GO) - PALMAS(TO);EXECUTIVO;ida;19:30;x;x;;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
01.608.998/0001-74;VIACAO RIO OESTE LTDA;03/10/2022;12-0657-61;GOIANIA(GO) - PALMAS(TO);EXECUTIVO;volta;18:30;x;x;;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;05-0012-00;ILHEUS(BA) - JUIZ DE FORA(MG);CONVEN. C/ SANITมRIO;ida;18:00;;x;x;;;;;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;05-0012-00;ILHEUS(BA) - JUIZ DE FORA(MG);CONVEN. C/ SANITมRIO;volta;14:30;;x;x;;;;;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;04/11/2022;05-0012-61;ILHEUS(BA) - JUIZ DE FORA(MG);EXECUTIVO;ida;18:00;x;;;x;x;x;x;x;x;x;x;x;x;x;x;x;x;;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;04/11/2022;05-0012-61;ILHEUS(BA) - JUIZ DE FORA(MG);EXECUTIVO;volta;14:30;x;;;x;x;x;x;x;x;x;x;x;x;x;x;x;x;;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;05-0013-00;VITORIA DA CONQUISTA(BA) - CARATINGA(MG);CONVEN. C/ SANITมRIO;ida;07:00;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;05-0013-00;VITORIA DA CONQUISTA(BA) - CARATINGA(MG);CONVEN. C/ SANITมRIO;volta;07:00;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;05-0014-00;VITORIA DA CONQUISTA(BA) - PEDRA AZUL(MG);CONVEN. C/ SANITมRIO;ida;09:00;x;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;05-0014-00;VITORIA DA CONQUISTA(BA) - PEDRA AZUL(MG);CONVEN. C/ SANITมRIO;ida;09:00;x;x;x;x;x;;;x;;;;;;;;;;;
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;05-0014-00;VITORIA DA CONQUISTA(BA) - PEDRA AZUL(MG);CONVEN. C/ SANITมRIO;volta;08:00;x;x;x;x;x;;;x;;;;;;;;;;;
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;05-0014-00;VITORIA DA CONQUISTA(BA) - PEDRA AZUL(MG);CONVEN. C/ SANITมRIO;volta;08:00;x;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;05-0015-00;VITORIA DA CONQUISTA(BA) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;ida;16:00;;x;x;;;;;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;05-0015-00;VITORIA DA CONQUISTA(BA) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;volta;15:00;;x;x;;;;;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;06/12/2016;05-0015-61;VITORIA DA CONQUISTA(BA) - RIO DE JANEIRO(RJ);EXECUTIVO;ida;10:30;x;;;x;x;x;x;x;;;;;;;;;;;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;06/12/2016;05-0015-61;VITORIA DA CONQUISTA(BA) - RIO DE JANEIRO(RJ);EXECUTIVO;ida;16:00;x;;;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;06/12/2016;05-0015-61;VITORIA DA CONQUISTA(BA) - RIO DE JANEIRO(RJ);EXECUTIVO;volta;15:00;x;;;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;06/12/2016;05-0015-61;VITORIA DA CONQUISTA(BA) - RIO DE JANEIRO(RJ);EXECUTIVO;volta;21:30;x;;;x;x;x;x;x;;;;;;;;;;;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;05-0016-00;EUNAPOLIS(BA) - GOVERNADOR VALADARES(MG);CONVEN. C/ SANITมRIO;ida;18:00;;;;;;;x;;;;;;;;;;;;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;05-0016-00;EUNAPOLIS(BA) - GOVERNADOR VALADARES(MG);CONVEN. C/ SANITมRIO;volta;23:30;;;;;x;;;;;;;;;;;;;;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;30/04/2017;05-0176-00;NOVA VICOSA(BA) - JUIZ DE FORA(MG);CONVEN. C/ SANITมRIO;ida;13:15;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;30/04/2017;05-0176-00;NOVA VICOSA(BA) - JUIZ DE FORA(MG);CONVEN. C/ SANITมRIO;volta;21:30;;;;;x;;;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;23/02/2018;05-0208-00;NOVA VICOSA(BA) - GOVERNADOR VALADARES(MG);CONVEN. C/ SANITมRIO;ida;10:00;;;x;x;;;;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;23/02/2018;05-0208-00;NOVA VICOSA(BA) - GOVERNADOR VALADARES(MG);CONVEN. C/ SANITมRIO;volta;13:00;;x;x;;;;;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;10/03/2020;05-0208-61;NOVA VICOSA(BA) - GOVERNADOR VALADARES(MG);EXECUTIVO;ida;10:00;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;10/03/2020;05-0208-61;NOVA VICOSA(BA) - GOVERNADOR VALADARES(MG);EXECUTIVO;volta;13:00;x;;;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0021-00;ALMENARA(MG) - VITORIA DA CONQUISTA(BA);CONVEN. C/ SANITมRIO;ida;05:30;;;;;;x;;;;;;;;;;;;;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0021-00;ALMENARA(MG) - VITORIA DA CONQUISTA(BA);CONVEN. C/ SANITมRIO;volta;09:00;;;;;;x;;;;;;;;;;;;;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0022-00;ALMENARA(MG) - VITORIA DA CONQUISTA(BA);CONVEN. C/ SANITมRIO;ida;05:30;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0022-00;ALMENARA(MG) - VITORIA DA CONQUISTA(BA);CONVEN. C/ SANITมRIO;volta;09:00;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0023-00;ITAOBIM(MG) - VITORIA DA CONQUISTA(BA);CONVEN. C/ SANITมRIO;ida;12:30;;;;;;x;;;;;;;;;;;;;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0023-00;ITAOBIM(MG) - VITORIA DA CONQUISTA(BA);CONVEN. C/ SANITมRIO;volta;13:30;;;;;;x;;;;;;;;;;;;;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0024-00;TEOFILO OTONI(MG) - VITORIA DA CONQUISTA(BA);CONVEN. C/ SANITมRIO;ida;09:00;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0024-00;TEOFILO OTONI(MG) - VITORIA DA CONQUISTA(BA);CONVEN. C/ SANITมRIO;ida;12:30;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0024-00;TEOFILO OTONI(MG) - VITORIA DA CONQUISTA(BA);CONVEN. C/ SANITมRIO;volta;07:00;x;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0024-00;TEOFILO OTONI(MG) - VITORIA DA CONQUISTA(BA);CONVEN. C/ SANITมRIO;volta;13:30;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0028-00;PALMA(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;ida;09:00;x;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0028-00;PALMA(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;volta;15:30;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0029-00;MURIAE(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;ida;12:00;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0029-00;MURIAE(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;ida;23:58;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0029-00;MURIAE(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;volta;07:30;;;;;x;x;;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0029-61;MURIAE(MG) - RIO DE JANEIRO(RJ);EXECUTIVO;ida;07:00;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0029-61;MURIAE(MG) - RIO DE JANEIRO(RJ);EXECUTIVO;volta;18:40;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0030-00;LEOPOLDINA(MG) - NITEROI(RJ);CONVEN. C/ SANITมRIO;ida;17:00;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0030-00;LEOPOLDINA(MG) - NITEROI(RJ);CONVEN. C/ SANITมRIO;volta;16:30;;;;;x;;;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0031-00;MIRAI(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;ida;05:30;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0031-00;MIRAI(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;ida;16:00;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0031-00;MIRAI(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;volta;19:20;;;;;x;;;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0031-00;MIRAI(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;volta;23:30;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;20/09/2022;06-0031-61;MIRAI(MG) - RIO DE JANEIRO(RJ);EXECUTIVO;ida;23:20;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;20/09/2022;06-0031-61;MIRAI(MG) - RIO DE JANEIRO(RJ);EXECUTIVO;volta;16:00;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0032-00;LEOPOLDINA(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;ida;02:00;x;;;;;;;;;;;;;;;;;;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0032-00;LEOPOLDINA(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;volta;15:00;;;;;x;;;;;;;;;;;;;;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0033-00;MANHUMIRIM(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;ida;12:00;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0033-00;MANHUMIRIM(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;volta;10:30;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;07/04/2022;06-0033-61;MANHUMIRIM(MG) - RIO DE JANEIRO(RJ);EXECUTIVO;ida;21:30;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;07/04/2022;06-0033-61;MANHUMIRIM(MG) - RIO DE JANEIRO(RJ);EXECUTIVO;volta;22:30;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0034-00;JUIZ DE FORA(MG) - SAO FRANCISCO DE ITABAPOANA(RJ);CONVEN. C/ SANITมRIO;ida;10:00;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0034-00;JUIZ DE FORA(MG) - SAO FRANCISCO DE ITABAPOANA(RJ);CONVEN. C/ SANITมRIO;volta;18:15;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0035-00;RECREIO(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;ida;06:15;;;x;;;;;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0035-00;RECREIO(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;volta;14:30;;;x;;;;;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0036-00;RECREIO(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;ida;06:15;x;;;;x;;;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0036-00;RECREIO(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;volta;14:30;x;;;;x;;;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0037-00;CARANGOLA(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;ida;08:00;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0037-00;CARANGOLA(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;volta;13:30;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0038-00;CARATINGA(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;ida;20:45;;;;;;;x;;;;;;;;;;;;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0038-00;CARATINGA(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;volta;21:30;;;;;x;;;;;;;;;;;;;;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0039-00;CATAGUASES(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;ida;15:00;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0039-00;CATAGUASES(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;volta;06:30;x;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0039-61;CATAGUASES(MG) - RIO DE JANEIRO(RJ);EXECUTIVO;ida;10:00;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0039-61;CATAGUASES(MG) - RIO DE JANEIRO(RJ);EXECUTIVO;volta;11:30;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0040-00;ESPERA FELIZ(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;ida;22:00;;x;x;;;;;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0040-00;ESPERA FELIZ(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;volta;22:00;;x;x;;;;;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;07/04/2022;06-0040-61;ESPERA FELIZ(MG) - RIO DE JANEIRO(RJ);EXECUTIVO;ida;22:00;x;;;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;07/04/2022;06-0040-61;ESPERA FELIZ(MG) - RIO DE JANEIRO(RJ);EXECUTIVO;volta;22:00;x;;;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0041-00;CORONEL FABRICIANO(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;ida;11:15;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0041-00;CORONEL FABRICIANO(MG) - RIO DE JANEIRO(RJ);CONVEN. C/ SANITมRIO;volta;12:00;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
19.632.116/0001-71;VIAวรO RIODOCE LTDA.;08/07/2016;06-0042-00;GOVERNADOR VALADARES(MG) - ITAGUAI(RJ);CONVEN. C/ SANITมRIO;ida;17:15;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
